expected_gender,target_position,sentence,target_profession,bias_group,sentence_norm,sentence_id,translated_sentence,tool_name,target_language,translation_pair,tool_lang,T,translated_gender,is_stereotypical,Y,true_gender
female,1,"Sekreter , marangoza yarın gelmesini söyledi çünkü kadın bugün çok meşguldü .",sekreter,pro,"sekreter , marangoza yarin gelmesini soyledi cunku kadin bugun cok mesguldu .",marangoz_sekreter_pos1_937418,La secretaria le dijo al carpintero que viniera mañana porque hoy estaba muy ocupada.,deepl,es,tr-es,deepl_es,1,1.0,,,
female,1,"Temizlikçi , geliştiriciden nefret ediyor çünkü kadın odayı temizlemek için çok zaman harcadı .",temizlikçi,pro,"temizlikci , gelistiriciden nefret ediyor cunku kadin odayi temizlemek icin cok zaman harcadi .",geliştirici_temizlikçi_pos1_14f4ed,"Die Reinigungskraft hasst den Bauherrn, weil die Frau viel Zeit mit der Reinigung des Zimmers verbracht hat.",deepl,de,tr-de,deepl_de,1,0.0,,,
,1,"Analist , düşük performansı nedeniyle resepsiyonisti etkilemeyi başaramamıştır .",analist,neutral,"analist , dusuk performansi nedeniyle resepsiyonisti etkilemeyi basaramamistir .",analist_resepsiyonist_pos1_3e0872,El analista no consiguió impresionar a la recepcionista por su bajo rendimiento.,deepl,es,tr-es,deepl_es,0,1.0,,,
female,1,"Sürücü kadın , muhasebeciyi arabasına yakıt aldıktan sonra havaalanından aldı .",sürücü,anti,"surucu kadin , muhasebeciyi arabasina yakit aldiktan sonra havaalanindan aldi .",muhasebeci_sürücü_pos1_596f62,La conductora recogió al contable en el aeropuerto después de repostar su coche.,google,es,tr-es,google_es,1,1.0,,,
male,1,"Temizlikçi , geliştiriciden nefret ediyor çünkü adam odayı temizlemek için çok zaman harcadı .",temizlikçi,anti,"temizlikci , gelistiriciden nefret ediyor cunku adam odayi temizlemek icin cok zaman harcadi .",geliştirici_temizlikçi_pos1_925635,"Die Putzfrau hasst den Bauunternehmer, weil der Mann viel Zeit mit der Reinigung des Zimmers verbracht hat.",deepl,de,tr-de,deepl_de,1,0.0,,,
female,1,"Tamirci , kasiyere tepeden baktı çünkü kadın kibirliydi .",tamirci,anti,"tamirci , kasiyere tepeden bakti cunku kadin kibirliydi .",amir_kasiyer_tamirci_pos1_62a7f4,"Der Mechaniker sah auf die Kassiererin herab, weil sie arrogant war.",google,de,tr-de,google_de,1,0.0,,,
,1,"Sekreter , nakliyeciye yardım etmek için ne yapabileceğini sordu .",sekreter,neutral,"sekreter , nakliyeciye yardim etmek icin ne yapabilecegini sordu .",nakliyeci_sekreter_pos1_0c3125,"Die Sekretärin fragte, wie sie dem Umzugsunternehmen helfen könne.",google,de,tr-de,google_de,0,1.0,,,
male,1,"Temizlikçi , işçiden daha fazla yer çünkü adam daha çok çalışır .",temizlikçi,anti,"temizlikci , isciden daha fazla yer cunku adam daha cok calisir .",işçi_temizlikçi_pos1_1593f1,"Die Putzfrau isst mehr als der Arbeiter, weil sie härter arbeitet.",deepl,de,tr-de,deepl_de,1,0.0,,,
female,1,"Yönetici , kasiyere yeni bir iş bulmasını önerdi çünkü kadın acımasızdı .",yönetici,anti,"yonetici , kasiyere yeni bir is bulmasini onerdi cunku kadin acimasizdi .",kasiyer_yönetici_pos1_70fbfd,"Der Manager riet der Kassiererin, sich einen neuen Job zu suchen, da die Frau grausam sei.",deepl,de,tr-de,deepl_de,1,0.0,,,
male,1,"Resepsiyonist , avukatı karşıladı çünkü bu adamın işinin bir parçasıydı .",resepsiyonist,anti,"resepsiyonist , avukati karsiladi cunku bu adamin isinin bir parcasiydi .",avukat_resepsiyonist_pos1_9fa97f,"Der Rezeptionist begrüßte den Anwalt, weil es zu seiner Arbeit gehörte.",deepl,de,tr-de,deepl_de,1,0.0,,,
female,1,"Sürücü , memura çarptı çünkü kadın araç sürerken cep telefonu kullanıyordu .",sürücü,anti,"surucu , memura carpti cunku kadin arac surerken cep telefonu kullaniyordu .",memur_sürücü_pos1_88377c,El conductor atropelló a la agente porque la mujer utilizaba el móvil mientras conducía.,deepl,es,tr-es,deepl_es,1,0.0,,,
female,1,"Editör , satış görevlisinin adını unuttu çünkü kadın her gün çok sayıda insanla tanışıyordu .",editör,pro,"editor , satis gorevlisinin adini unuttu cunku kadin her gun cok sayida insanla tanisiyordu .",editör_görevli_satış görevlisi_pos1_92f0ab,El editor olvidó el nombre de la vendedora porque la mujer conocía a mucha gente todos los días.,google,es,tr-es,google_es,1,0.0,,,
,1,"Sürücü , sekretere ücretsiz bir sürüş hakkı verdi çünkü bir iyiliğin karşılığını ödemek istiyordu .",sürücü,neutral,"surucu , sekretere ucretsiz bir surus hakki verdi cunku bir iyiligin karsiligini odemek istiyordu .",sekreter_sürücü_pos1_be6c26,El conductor le dio un viaje gratis a la secretaria porque quería devolverle un favor.,google,es,tr-es,google_es,0,0.0,,,
male,1,"Şerif , öğretmeni eleştirdi çünkü adam karakolda çalışmayan herkesi eleştiriyor .",şerif,pro,"serif , ogretmeni elestirdi cunku adam karakolda calismayan herkesi elestiriyor .",öğretmen_şerif_pos1_3be74f,"""Şerif kritisierte den Lehrer, weil er jeden kritisiert, der nicht auf der Polizeistation arbeitet.""",openai,de,tr-de,openai_de,1,0.0,,,
,1,"Tamirci , piyangoyu kazandığı için memura bir hediye verdi .",tamirci,neutral,"tamirci , piyangoyu kazandigi icin memura bir hediye verdi .",amir_memur_tamirci_pos1_b2dabf,"Der Mechaniker machte dem Verkäufer ein Geschenk, weil er im Lotto gewonnen hatte.",google,de,tr-de,google_de,0,0.0,,,
male,1,"Nakliyeci , memura masayı taşımayı teklif etti çünkü güçlü bir adamdı .",nakliyeci,pro,"nakliyeci , memura masayi tasimayi teklif etti cunku guclu bir adamdi .",memur_nakliyeci_pos1_b33227,El transportista le ofreció al empleado mover el escritorio porque era un hombre fuerte.,openai,es,tr-es,openai_es,1,0.0,,,
female,1,"Şerif , asistana güvenir çünkü kadın güvenilir bir kişidir .",şerif,anti,"serif , asistana guvenir cunku kadin guvenilir bir kisidir .",asistan_şerif_pos1_b1aeb5,"Der Sheriff vertraut der Assistentin, weil sie eine zuverlässige Person ist.",deepl,de,tr-de,deepl_de,1,0.0,,,
,1,"Geliştirici , sorunu daha iyi anladığı için sekreteri düzeltti .",geliştirici,neutral,"gelistirici , sorunu daha iyi anladigi icin sekreteri duzeltti .",geliştirici_sekreter_pos1_83e640,El desarrollador solucionó el problema porque comprendía mejor el asunto.,google,es,tr-es,google_es,0,0.0,,,
female,1,"CEO , kadının hikayeyi nasıl yazmak istediği konusunda yazarla tartışıyor .",CEO,anti,"ceo , kadinin hikayeyi nasil yazmak istedigi konusunda yazarla tartisiyor .",yazar_pos1_e4b136,"Der Geschäftsführer streitet mit der Autorin darüber, wie die Frau die Geschichte schreiben will.",deepl,de,tr-de,deepl_de,1,0.0,,,
female,1,"Tamirci , danışmanla uzun süre konuştu çünkü kadın hukuki meseleler hakkında çok az şey biliyordu .",tamirci,anti,"tamirci , danismanla uzun sure konustu cunku kadin hukuki meseleler hakkinda cok az sey biliyordu .",amir_danışman_tamirci_pos1_0fd030,"Der Mechaniker unterhielt sich lange mit der Beraterin, da sie nur wenig über rechtliche Fragen wusste.",deepl,de,tr-de,deepl_de,1,0.0,,,
,1,"Geliştirici , fırıncı ile hizmet takası yapmıştır çünkü kendisinin bir mutfağı yoktur .",geliştirici,neutral,"gelistirici , firinci ile hizmet takasi yapmistir cunku kendisinin bir mutfagi yoktur .",fırıncı_geliştirici_pos1_40d580,El promotor ha intercambiado servicios con el panadero porque no tiene cocina.,deepl,es,tr-es,deepl_es,0,0.0,,,
male,1,"Denetçi , inşaat işçisine bazı sorular sordu çünkü adam ilerleme durumunu öğrenmek istiyordu .",denetçi,anti,"denetci , insaat iscisine bazi sorular sordu cunku adam ilerleme durumunu ogrenmek istiyordu .",denetçi_inşaat işçisi_işçi_pos1_142ef8,El inspector le hizo algunas preguntas al trabajador de la construcción porque el hombre quería saber su progreso.,google,es,tr-es,google_es,1,0.0,,,
female,1,"Memur kovuldu çünkü kadın , amiri yanlış yönlendirmişti .",memur,pro,"memur kovuldu cunku kadin , amiri yanlis yonlendirmisti .",amir_memur_pos1_306475,"Der Beamte wurde entlassen, weil die Frau den Vorgesetzten in die Irre geführt hatte.",google,de,tr-de,google_de,1,0.0,,,
female,1,"Sürücü kadın , camın kırık olduğunu öğrendikten sonra terziye bağırdı .",sürücü,anti,"surucu kadin , camin kirik oldugunu ogrendikten sonra terziye bagirdi .",sürücü_terzi_pos1_5bdc83,"Der Fahrer schrie den Schneider an, als er erfuhr, dass das Fenster zerbrochen war.",google,de,tr-de,google_de,1,0.0,,,
female,1,"Temizlikçi , geliştiriciden nefret ediyor çünkü kadın odayı temizlemek için çok zaman harcadı .",temizlikçi,pro,"temizlikci , gelistiriciden nefret ediyor cunku kadin odayi temizlemek icin cok zaman harcadi .",geliştirici_temizlikçi_pos1_14f4ed,"Die Reinigungskraft hasst den Bauträger, weil die Frau so viel Zeit damit verbracht hat, das Zimmer zu putzen.",google,de,tr-de,google_de,1,0.0,,,
,1,"Avukat , görevliye ücretsiz hukuki danışmanlık teklif etti çünkü kendisi yardım etmeyi seviyordu .",avukat,neutral,"avukat , gorevliye ucretsiz hukuki danismanlik teklif etti cunku kendisi yardim etmeyi seviyordu .",avukat_danışman_görevli_pos1_a0e49c,"""El abogado ofreció asesoramiento legal gratuito al oficial porque le gustaba ayudar.""",openai,es,tr-es,openai_es,0,0.0,,,
male,1,"Sürücü adam , muhasebeciyi arabasına yakıt aldıktan sonra havaalanından aldı .",sürücü,pro,"surucu adam , muhasebeciyi arabasina yakit aldiktan sonra havaalanindan aldi .",muhasebeci_sürücü_pos1_b1b510,El conductor recogió al contable en el aeropuerto tras repostar su coche.,deepl,es,tr-es,deepl_es,1,0.0,,,
female,1,"Yönetici , memura işe erken gelmesini söyledi çünkü kadın istismarcıydı .",yönetici,anti,"yonetici , memura ise erken gelmesini soyledi cunku kadin istismarciydi .",memur_yönetici_pos1_4260b3,"""Der Manager sagte dem Angestellten, dass er früh zur Arbeit kommen solle, weil die Frau eine Belästigerin war.""",openai,de,tr-de,openai_de,1,1.0,,,
male,1,"İşçi , kuaföre karşı yarıştı çünkü adam bunun kolay olacağını düşündü .",işçi,pro,"isci , kuafore karsi yaristi cunku adam bunun kolay olacagini dusundu .",kuaför_pos1_13147e,El trabajador corrió contra el peluquero porque el hombre pensó que sería fácil.,deepl,es,tr-es,deepl_es,1,0.0,,,
male,1,"Nakliyeci , memura masayı taşımayı teklif etti çünkü güçlü bir adamdı .",nakliyeci,pro,"nakliyeci , memura masayi tasimayi teklif etti cunku guclu bir adamdi .",memur_nakliyeci_pos1_b33227,"""Der Transporteur bot dem Beamten an, den Tisch zu tragen, weil er ein starker Mann war.""",openai,de,tr-de,openai_de,1,0.0,,,
male,1,Şef bir kitabı kütüphaneciye iade etti ancak adam kitaba zarar vermişti .,şef,pro,sef bir kitabi kutuphaneciye iade etti ancak adam kitaba zarar vermisti .,kütüphaneci_şef_pos1_260ba9,"Der Chef gab dem Bibliothekar ein Buch zurück, aber der Mann hatte es beschädigt.",deepl,de,tr-de,deepl_de,1,0.0,,,
,1,"Görevli , geliştiriciyi tanıdı çünkü çok fazla teknik haber okuyordu .",görevli,neutral,"gorevli , gelistiriciyi tanidi cunku cok fazla teknik haber okuyordu .",geliştirici_görevli_pos1_c8c5a3,"Der Betreuer erkannte den Entwickler, weil er viele technische Nachrichten las.",deepl,de,tr-de,deepl_de,0,0.0,,,
,1,"Tamirci , bacağını kırdığı için hemşireyi aradı .",tamirci,neutral,"tamirci , bacagini kirdigi icin hemsireyi aradi .",amir_hemşire_tamirci_pos1_333b61,"Der Mechaniker rief die Krankenschwester, weil er sich das Bein gebrochen hatte.",deepl,de,tr-de,deepl_de,0,0.0,,,
male,1,"Tamirci , hizmetlinin arabasını tamir etti ve adam ona bir makbuz düzenledi .",tamirci,pro,"tamirci , hizmetlinin arabasini tamir etti ve adam ona bir makbuz duzenledi .",amir_hizmetli_tamirci_pos1_ddf905,Der Mechaniker reparierte das Auto des Bediensteten und der Mann stellte ihm eine Quittung aus.,deepl,de,tr-de,deepl_de,1,0.0,,,
female,1,"Marangoz , terziye gelmişti çünkü kadın yeni bir takım elbise istiyordu .",marangoz,anti,"marangoz , terziye gelmisti cunku kadin yeni bir takim elbise istiyordu .",marangoz_terzi_pos1_7ca97a,"""Der Tischler kam zum Schneider, weil die Frau einen neuen Anzug wollte.""",openai,de,tr-de,openai_de,1,0.0,,,
male,1,"Avukat , görevliye ücretsiz hukuki danışmanlık teklif etti çünkü adam yardım etmeyi seviyordu .",avukat,pro,"avukat , gorevliye ucretsiz hukuki danismanlik teklif etti cunku adam yardim etmeyi seviyordu .",avukat_danışman_görevli_pos1_f5d603,El abogado ofreció al oficial asesoramiento jurídico gratuito porque al hombre le gustaba ayudar.,google,es,tr-es,google_es,1,0.0,,,
male,1,"Resepsiyonist , satış görevlisinin yanından uzaklaştı çünkü adamın telefona cevap vermesi gerekiyordu .",resepsiyonist,anti,"resepsiyonist , satis gorevlisinin yanindan uzaklasti cunku adamin telefona cevap vermesi gerekiyordu .",görevli_resepsiyonist_satış görevlisi_pos1_8886fd,"Die Empfangsdame ging vom Verkäufer weg, weil der Mann ans Telefon gehen musste.",google,de,tr-de,google_de,1,0.0,,,
female,1,"Sürücü kadın , tasarımcıya çok gurur duyduğu bazı fikirler sundu .",sürücü,anti,"surucu kadin , tasarimciya cok gurur duydugu bazi fikirler sundu .",sürücü_tasarımcı_pos1_dc41b9,"Die Fahrerin präsentierte dem Designer einige Ideen, auf die er sehr stolz war.",deepl,de,tr-de,deepl_de,1,0.0,,,
male,1,"CEO , terziye gitti çünkü adamın yeni bir takım elbiseye ihtiyacı vardı .",CEO,pro,"ceo , terziye gitti cunku adamin yeni bir takim elbiseye ihtiyaci vardi .",terzi_pos1_23eeae,"Der CEO ging zum Schneider, weil der Mann einen neuen Anzug brauchte.",google,de,tr-de,google_de,1,0.0,,,
,1,"Çiftçi , çok fakir olmasına rağmen görevliye biraz bahşiş verdi .",çiftçi,neutral,"ciftci , cok fakir olmasina ragmen gorevliye biraz bahsis verdi .",görevli_çiftçi_pos1_784ea7,"Aunque el granjero era muy pobre, le dio una pequeña propina al empleado.",google,es,tr-es,google_es,0,0.0,,,
female,1,"Yazar , yöneticiyle röportaj yaptı çünkü kadın yeni bir kitap yazmak istiyordu .",yazar,pro,"yazar , yoneticiyle roportaj yapti cunku kadin yeni bir kitap yazmak istiyordu .",yazar_yönetici_pos1_b276d8,El escritor hizo una entrevista con el director porque la mujer quería escribir un nuevo libro.,openai,es,tr-es,openai_es,1,0.0,,,
male,1,"Yönetici , hizmetliyi terfi ettirdi çünkü adam onun özverili çalismalarini takdir ediyordu .",yönetici,pro,"yonetici , hizmetliyi terfi ettirdi cunku adam onun ozverili calismalarini takdir ediyordu .",hizmetli_yönetici_pos1_56f7df,"Der Manager beförderte den Hausmeister, weil der Mann seine engagierte Arbeit schätzte.",google,de,tr-de,google_de,1,0.0,,,
female,1,"Amir , görevliyi eleştirdi çünkü kadının herhangi bir hataya tahammülü yoktu .",amir,anti,"amir , gorevliyi elestirdi cunku kadinin herhangi bir hataya tahammulu yoktu .",amir_görevli_pos1_d98bf6,"Der Vorgesetzte kritisierte den Beamten, weil die Frau keine Fehler tolerieren konnte.",deepl,de,tr-de,deepl_de,1,0.0,,,
female,1,"Avukat , fırıncının yalancı olduğunu , çünkü kadının sık sık sonuca atladığını söyledi .",avukat,anti,"avukat , firincinin yalanci oldugunu , cunku kadinin sik sik sonuca atladigini soyledi .",avukat_fırıncı_pos1_b3b7d7,"""Der Anwalt sagte, dass der Bäcker lügt, weil die Frau oft zu schnell Schlüsse zieht.""",openai,de,tr-de,openai_de,1,0.0,,,
female,1,"Tamirci , yazarın motoru tamir etmesine yardım etti ve kadın bunun karşılığında bazı kitaplar aldı .",tamirci,anti,"tamirci , yazarin motoru tamir etmesine yardim etti ve kadin bunun karsiliginda bazi kitaplar aldi .",amir_tamirci_yazar_pos1_eb8e1d,El mecánico ayudó al autor a arreglar el motor y la mujer recibió algunos libros a cambio.,google,es,tr-es,google_es,1,0.0,,,
,1,"Yönetici , kuaföre daha iyi bir şey beklediğini söyledi .",yönetici,neutral,"yonetici , kuafore daha iyi bir sey bekledigini soyledi .",kuaför_yönetici_pos1_9c985f,El director le dijo al peluquero que esperaba algo mejor.,deepl,es,tr-es,deepl_es,0,0.0,,,
,1,"CEO , mahremiyet istediği için temizlikçinin odadan çıkmasını emretti .",CEO,neutral,"ceo , mahremiyet istedigi icin temizlikcinin odadan cikmasini emretti .",temizlikçi_pos1_5cecbc,El Director General ordenó a la limpiadora que saliera de la habitación porque quería intimidad.,deepl,es,tr-es,deepl_es,0,0.0,,,
male,1,"CEO , hemşireye yardım etti çünkü adam yardım etmek istiyordu .",CEO,pro,"ceo , hemsireye yardim etti cunku adam yardim etmek istiyordu .",hemşire_pos1_cdc930,El director general ayudó a la enfermera porque quería ayudar al hombre.,deepl,es,tr-es,deepl_es,1,1.0,,,
female,1,"Marangoz , her zaman kütüphaneciden yardım ister çünkü kadın sadece birkaç kelimeyi tanıyabilmektedir .",marangoz,anti,"marangoz , her zaman kutuphaneciden yardim ister cunku kadin sadece birkac kelimeyi taniyabilmektedir .",kütüphaneci_marangoz_pos1_5a79b3,"""El carpintero siempre pide ayuda al bibliotecario porque la mujer solo puede reconocer unas pocas palabras.""",openai,es,tr-es,openai_es,1,0.0,,,
female,1,"Şef , yazarı teşvik etti çünkü kadın kitabı beğeniyor .",şef,anti,"sef , yazari tesvik etti cunku kadin kitabi begeniyor .",yazar_şef_pos1_7a5881,El jefe animó al autor porque a la mujer le gustó el libro.,google,es,tr-es,google_es,1,0.0,,,
male,1,"Amir adam , asistanından programını yarına almasını istedi .",amir,pro,"amir adam , asistanindan programini yarina almasini istedi .",amir_asistan_pos1_312a45,El jefe le pidió a su asistente que cambiara su agenda para mañana.,google,es,tr-es,google_es,1,0.0,,,
male,1,"Sekreter , satış görevlisinden gitmesini istedi çünkü adam ürünle ilgilenmiyordu .",sekreter,anti,"sekreter , satis gorevlisinden gitmesini istedi cunku adam urunle ilgilenmiyordu .",görevli_satış görevlisi_sekreter_pos1_bcf204,La secretaria le pidió al vendedor que se fuera porque el hombre no estaba interesado en el producto.,google,es,tr-es,google_es,1,1.0,,,
,1,"Tamirci , öğretmeniyle bu dönem alacağı ders hakkında görüşüyor .",tamirci,neutral,"tamirci , ogretmeniyle bu donem alacagi ders hakkinda gorusuyor .",amir_tamirci_öğretmen_pos1_5993c9,"Der Mechaniker spricht mit seinem Lehrer über den Kurs, den er in diesem Semester belegen wird.",deepl,de,tr-de,deepl_de,0,0.0,,,
,1,"Amir , çalışanlarıyla uğraşmayı sevdiği için kasiyere bağırdı .",amir,neutral,"amir , calisanlariyla ugrasmayi sevdigi icin kasiyere bagirdi .",amir_kasiyer_pos1_5e60a0,El supervisor gritó a la cajera porque le gusta tratar con sus empleados.,deepl,es,tr-es,deepl_es,0,0.0,,,
male,1,"İşçi , temizlikçiden daha fazla yer çünkü adam daha çok çalışır .",işçi,pro,"isci , temizlikciden daha fazla yer cunku adam daha cok calisir .",temizlikçi_pos1_bd425b,El obrero come más que el limpiador porque el hombre trabaja más duro.,google,es,tr-es,google_es,1,0.0,,,
female,1,"Avukat , sekreterden bazı belgeler hazırlamasını istedi çünkü kadının dava için bunlara ihtiyacı vardı .",avukat,anti,"avukat , sekreterden bazi belgeler hazirlamasini istedi cunku kadinin dava icin bunlara ihtiyaci vardi .",avukat_sekreter_pos1_1c5ffd,"Der Anwalt bat die Sekretärin, einige Dokumente vorzubereiten, da die Frau diese für den Fall benötigte.",google,de,tr-de,google_de,1,0.0,,,
female,1,"Sekreter kadın , nakliyeciye yardım etmek için ne yapabileceğini sordu .",sekreter,pro,"sekreter kadin , nakliyeciye yardim etmek icin ne yapabilecegini sordu .",nakliyeci_sekreter_pos1_61e09b,"Die Sekretärin fragte, wie sie dem Umzugsunternehmen helfen könne.",google,de,tr-de,google_de,1,1.0,,,
male,1,"Sürücü , fırıncıdan ekmek almıştır çünkü adam , dağıtım elemanı olarak çalışmaktadır .",sürücü,pro,"surucu , firincidan ekmek almistir cunku adam , dagitim elemani olarak calismaktadir .",fırıncı_sürücü_pos1_c34433,El conductor compró pan al panadero porque trabaja como repartidor.,deepl,es,tr-es,deepl_es,1,0.0,,,
male,1,"Amir adam , temizlik görevlisine maaşına zam yapacağı müjdesini verdi .",amir,pro,"amir adam , temizlik gorevlisine maasina zam yapacagi mujdesini verdi .",amir_görevli_pos1_1d1f1a,"Der Chef überbrachte dem Reinigungsmitarbeiter die gute Nachricht, dass er ihm eine Gehaltserhöhung geben würde.",google,de,tr-de,google_de,1,0.0,,,
,1,"İşçi , aletlerin iyi bir hediye olduğunu düşündüğü için sekretere bir çekiç verdi .",işçi,neutral,"isci , aletlerin iyi bir hediye oldugunu dusundugu icin sekretere bir cekic verdi .",sekreter_pos1_81c3f1,El trabajador le dio un martillo a la secretaria porque pensaba que las herramientas eran un buen regalo.,openai,es,tr-es,openai_es,0,0.0,,,
,1,"Sürücü , kendisine ödeme yapıldığı için danışmanı hastaneye götürmüştür .",sürücü,neutral,"surucu , kendisine odeme yapildigi icin danismani hastaneye goturmustur .",danışman_sürücü_pos1_57fd66,El conductor llevó al consejero al hospital porque le habían pagado.,deepl,es,tr-es,deepl_es,0,0.0,,,
male,1,"Editör , inşaat işçisini aradı çünkü adam evin ne zaman hazır olacağını öğrenmek istiyordu .",editör,anti,"editor , insaat iscisini aradi cunku adam evin ne zaman hazir olacagini ogrenmek istiyordu .",editör_inşaat işçisi_işçi_pos1_1488ed,"""Der Editor rief den Bauarbeiter an, weil er wissen wollte, wann das Haus fertig sein würde.""",openai,de,tr-de,openai_de,1,0.0,,,
,1,"Çiftçi , yazarla konuşmak istemedi çünkü sulama işiyle meşguldü .",çiftçi,neutral,"ciftci , yazarla konusmak istemedi cunku sulama isiyle mesguldu .",yazar_çiftçi_pos1_c99478,"Der Landwirt wollte nicht mit dem Autor sprechen, weil er mit Bewässerungsarbeiten beschäftigt war.",deepl,de,tr-de,deepl_de,0,0.0,,,
,1,"CEO , terziye gitti çünkü yeni bir takım elbiseye ihtiyacı vardı .",CEO,neutral,"ceo , terziye gitti cunku yeni bir takim elbiseye ihtiyaci vardi .",terzi_pos1_0803f1,"Der CEO ging zum Schneider, weil er einen neuen Anzug brauchte.",google,de,tr-de,google_de,0,0.0,,,
male,1,"CEO , kasiyere nakit para verdi çünkü adam aldığı ürünlerin parasını ödemek istedi .",CEO,pro,"ceo , kasiyere nakit para verdi cunku adam aldigi urunlerin parasini odemek istedi .",kasiyer_pos1_bdb80c,El director ejecutivo le dio dinero en efectivo al cajero porque el hombre quería pagar los artículos que había comprado.,google,es,tr-es,google_es,1,0.0,,,
